,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance
4601,ENSG00000165806,CASP7,10,113679162,113730907,1,51745,133797422,0.8498297859580582,5,25,9.662769349695623e-05,0.0004831384674847811,5.0,Predominantly Post-Transcriptional,12,430.5
4602,ENSG00000103522,IL21R,16,27402174,27452042,1,49868,90338345,0.3036042778955049,7,1,0.00014037057832678272,2.0052939760968958e-05,0.14285714285714285,Predominantly Transcriptional,5,36.5
4603,ENSG00000258057,BCDIN3D-AS1,12,49827913,49841143,1,13230,133275309,0.3739216841733228,4,4,0.0003023431594860166,0.0003023431594860166,1.0,Neutral,3,6.5
4604,ENSG00000136010,ALDH1L2,12,105019784,105107643,-1,87859,133275309,0.7883209147164686,14,6,0.00015934622520174372,6.829123937217588e-05,0.42857142857142855,Predominantly Transcriptional,5,157.0
4605,ENSG00000205559,CHKB-DT,22,50583026,50595634,1,12608,50818468,0.9954910486479049,2,10,0.00015862944162436547,0.0007931472081218274,5.0,Predominantly Post-Transcriptional,1,11.5
4606,ENSG00000125823,CSTL1,20,23426104,23444930,1,18826,64444167,0.36365613974031197,1,2,5.3118028258791034e-05,0.00010623605651758207,2.0,Predominantly Post-Transcriptional,5,0.0
4607,ENSG00000008735,MAPK8IP2,22,50600793,50613981,1,13188,50818468,0.995846372228301,4,20,0.00030330603579011223,0.001516530178950561,5.0,Predominantly Post-Transcriptional,2,8.0
4608,ENSG00000130052,STARD8,23,68647666,68725842,1,78176,156040895,0.4401843119395079,7,16,8.954154727793696e-05,0.00020466639377814163,2.2857142857142856,Predominantly Post-Transcriptional,5,345.5
4609,ENSG00000258366,RTEL1,20,63657810,63696253,1,38443,64444167,0.988096122027615,9,51,0.000234112842390032,0.0013266394402101814,5.666666666666667,Predominantly Post-Transcriptional,11,22.0
4610,ENSG00000253710,ALG11,13,52012391,52079232,1,66841,114364328,0.4550878093735662,6,31,8.97652638350713e-05,0.00046378719648120165,5.166666666666667,Predominantly Post-Transcriptional,4,115.0
4611,ENSG00000167971,CASKIN1,16,2177180,2196605,-1,19425,90338345,0.024207799024876978,5,7,0.0002574002574002574,0.00036036036036036037,1.4,Predominantly Post-Transcriptional,3,42.5
4612,ENSG00000065717,TLE2,19,2997639,3047635,-1,49996,58617616,0.051565334898642075,12,5,0.0002400192015361229,0.0001000080006400512,0.4166666666666667,Predominantly Transcriptional,22,319.5
4613,ENSG00000150753,CCT5,5,10249929,10266389,1,16460,181538259,0.05650687109431847,3,39,0.00018226002430133658,0.0023693803159173755,13.0,Predominantly Post-Transcriptional,14,11290.5
4614,ENSG00000196208,GREB1,2,11482341,11642788,1,160447,242193529,0.047741013344745474,13,63,8.102364020517678e-05,0.0003926530256097029,4.846153846153846,Predominantly Post-Transcriptional,9,169.5
4615,ENSG00000259248,USP3-AS1,15,63544247,63601589,-1,57342,101991189,0.6233177456142804,8,40,0.0001395137944264239,0.0006975689721321196,5.0,Predominantly Post-Transcriptional,10,5.0
4616,ENSG00000147174,GCNA,23,71578437,71613583,1,35146,156040895,0.4588285013361401,5,14,0.00014226369999430945,0.00039833835998406646,2.8,Predominantly Post-Transcriptional,3,23.5
4617,ENSG00000079337,RAPGEF3,12,47734363,47771040,-1,36677,133275309,0.35830118765659735,11,3,0.000299915478365188,8.179513046323308e-05,0.2727272727272727,Predominantly Transcriptional,20,44.0
4618,ENSG00000151929,BAG3,10,119651380,119677819,1,26439,133797422,0.8943714887122414,11,30,0.0004160520443284542,0.0011346873936230568,2.727272727272727,Predominantly Post-Transcriptional,2,670.0
4619,ENSG00000128567,PODXL,7,131500262,131558217,-1,57955,159345973,0.8254318388077495,12,6,0.00020705719955137607,0.00010352859977568803,0.5,Predominantly Transcriptional,8,1076.0
4620,ENSG00000188599,NPIPP1,16,15104312,15123498,-1,19186,90338345,0.16730331953723526,1,1,5.212133847597206e-05,5.212133847597206e-05,1.0,Neutral,3,13.5
4621,ENSG00000185532,PRKG1,10,50990888,52298423,1,1307535,133797422,0.38599140946078914,186,341,0.00014225240624533953,0.0002607960781164558,1.8333333333333333,Predominantly Post-Transcriptional,5,92.0
4622,ENSG00000169684,CHRNA5,15,78565520,78595269,1,29749,101991189,0.7704625788802207,4,34,0.00013445830111936537,0.0011428955595146055,8.5,Predominantly Post-Transcriptional,4,79.5
4623,ENSG00000173068,BNC2,9,16409503,16870843,-1,461340,138394717,0.12023705355747069,62,15,0.00013439112151558504,3.251398101183509e-05,0.24193548387096775,Predominantly Transcriptional,14,655.5
4624,ENSG00000245888,NSMCE1-DT,16,27268205,27290492,1,22287,90338345,0.30196865461726136,1,3,4.4869206263741195e-05,0.00013460761879122358,3.0,Predominantly Post-Transcriptional,4,3.5
4625,ENSG00000102786,INTS6,13,51354077,51454264,-1,100187,114364328,0.4494773099178268,27,10,0.0002694960424007107,9.981334903730024e-05,0.37037037037037035,Predominantly Transcriptional,20,530.5
4626,ENSG00000170540,ARL6IP1,16,18791669,18801572,-1,9903,90338345,0.20806912612800246,1,1,0.00010097950116126426,0.00010097950116126426,1.0,Neutral,8,2262.0
4627,ENSG00000171509,RXFP1,4,158315311,158653372,1,338061,190214555,0.8331872474217339,19,3,5.620287462913498e-05,8.874138099337103e-06,0.15789473684210525,Predominantly Transcriptional,11,0.0
4628,ENSG00000126870,DYNC2I1,7,158856558,158956747,1,100189,159345973,0.997242977078561,12,60,0.00011977362784337602,0.0005988681392168801,5.0,Predominantly Post-Transcriptional,5,106.5
4629,ENSG00000165417,GTF2A1,14,81175452,81221377,-1,45925,107043718,0.7585537574470274,7,4,0.00015242242787152967,8.709853021230266e-05,0.5714285714285714,Predominantly Transcriptional,4,615.0
4630,ENSG00000035403,VCL,10,73995193,74121363,1,126170,133797422,0.553510500374215,27,134,0.00021399698819053658,0.0010620591265752557,4.962962962962963,Predominantly Post-Transcriptional,8,3224.5
4631,ENSG00000234770,GULOP,8,27560274,27589073,1,28799,145138636,0.18998851208716058,4,2,0.0001388937115872079,6.944685579360395e-05,0.5,Predominantly Transcriptional,1,0.5
4632,ENSG00000126016,AMOT,23,112774503,112840831,-1,66328,156040895,0.7229365545487291,3,3,4.522976721746472e-05,4.522976721746472e-05,1.0,Neutral,6,970.0
4633,ENSG00000188997,KCTD21,11,78171249,78188626,-1,17377,135086622,0.5787393032894108,3,1,0.00017264199804339068,5.754733268113023e-05,0.3333333333333333,Predominantly Transcriptional,6,138.5
4634,ENSG00000077238,IL4R,16,27313668,27364778,1,51110,90338345,0.3026314351895643,5,21,9.782821365681862e-05,0.0004108784973586382,4.2,Predominantly Post-Transcriptional,18,195.5
4635,ENSG00000254502,FNTAP1,11,86195132,86196266,1,1134,135086622,0.6380772405427386,2,1,0.001763668430335097,0.0008818342151675485,0.5,Predominantly Transcriptional,1,20.5
4636,ENSG00000165060,FXN,9,69035751,69079076,1,43325,138394717,0.4989887981056387,6,26,0.00013848817080207732,0.0006001154068090018,4.333333333333333,Predominantly Post-Transcriptional,5,232.5
4637,ENSG00000174498,IGDCC3,15,65327127,65378002,-1,50875,101991189,0.6407667676077391,8,3,0.00015724815724815725,5.896805896805897e-05,0.375,Predominantly Transcriptional,5,3.0
4638,ENSG00000104221,BRF2,8,37843268,37849861,-1,6593,145138636,0.26076147291338747,3,1,0.0004550280600637039,0.00015167602002123465,0.3333333333333333,Predominantly Transcriptional,4,71.5
4639,ENSG00000178295,GEN1,2,17753858,17788946,1,35088,242193529,0.07337686549007674,4,44,0.00011399908800729594,0.0012539899680802553,11.0,Predominantly Post-Transcriptional,8,455.0
4640,ENSG00000133606,MKRN1,7,140453033,140479536,-1,26503,159345973,0.8815176301945202,2,4,7.546315511451534e-05,0.00015092631022903068,2.0,Predominantly Post-Transcriptional,16,962.0
4641,ENSG00000119139,TJP2,9,69121264,69274615,1,153351,138394717,0.5000041981371297,22,42,0.0001434617315831002,0.00027388148756773674,1.9090909090909092,Predominantly Post-Transcriptional,11,1183.0
4642,ENSG00000258675,LINC02308,14,81441987,81450371,-1,8384,107043718,0.7608683678195857,1,1,0.00011927480916030534,0.00011927480916030534,1.0,Neutral,1,0.0
4643,ENSG00000154162,CDH12,5,21750673,22853344,-1,1102671,181538259,0.12285018388327719,39,12,3.5368663907910883e-05,1.0882665817818733e-05,0.3076923076923077,Predominantly Transcriptional,9,218.0
4644,ENSG00000180815,MAP3K15,23,19360056,19515508,-1,155452,156040895,0.12456851135082249,9,6,5.7895684841623136e-05,3.859712322774876e-05,0.6666666666666666,Predominantly Transcriptional,5,1.5
4645,ENSG00000254656,RTL1,14,100879753,100903722,-1,23969,107043718,0.9425283368800773,3,8,0.00012516166715340648,0.00033376444574241727,2.6666666666666665,Predominantly Post-Transcriptional,1,2.0
4646,ENSG00000134001,EIF2S1,14,67360328,67386516,1,26188,107043718,0.6294009892294661,4,35,0.0001527417137620284,0.0013364899954177486,8.75,Predominantly Post-Transcriptional,6,6222.5
4647,ENSG00000163032,VSNL1,2,17539126,17657018,1,117892,242193529,0.07266119814456315,16,3,0.00013571743629762833,2.5447019305805312e-05,0.1875,Predominantly Transcriptional,6,0.0
4648,ENSG00000183617,MRPL54,19,3762682,3768575,1,5893,58617616,0.06424056038034709,2,8,0.00033938571186153065,0.0013575428474461226,4.0,Predominantly Post-Transcriptional,2,354.0
4649,ENSG00000107882,SUFU,10,102503972,102633535,1,129563,133797422,0.7665973825713921,17,65,0.00013121029923666478,0.0005016864382578359,3.823529411764706,Predominantly Post-Transcriptional,4,233.5
4650,ENSG00000105251,SHD,19,4279266,4290722,1,11456,58617616,0.0731007893599767,3,2,0.00026187150837988826,0.00017458100558659218,0.6666666666666666,Predominantly Transcriptional,5,1.0
4651,ENSG00000100558,PLEK2,14,67386984,67412167,-1,25183,107043718,0.629645314636773,2,3,7.941865544216336e-05,0.00011912798316324504,1.5,Predominantly Post-Transcriptional,6,959.0
4652,ENSG00000268350,FAM156A,23,52926402,52995472,-1,69070,156040895,0.3394042119535395,8,4,0.00011582452584334733,5.791226292167367e-05,0.5,Predominantly Transcriptional,23,192.0
4653,ENSG00000100228,RAB36,22,23145366,23165663,1,20297,50818468,0.45565156548993174,2,12,9.853672956594571e-05,0.0005912203773956742,6.0,Predominantly Post-Transcriptional,3,141.5
4654,ENSG00000155530,LRGUK,7,134127299,134264591,1,137292,159345973,0.8421671566183854,12,8,8.7404947120007e-05,5.826996474667133e-05,0.6666666666666666,Predominantly Transcriptional,2,5.5
4655,ENSG00000070193,FGF10,5,44300247,44389706,-1,89459,181538259,0.24427344816609703,9,5,0.00010060474630836473,5.589152572686929e-05,0.5555555555555556,Predominantly Transcriptional,2,1.5
4656,ENSG00000085788,DDHD2,8,38225218,38275558,1,50340,145138636,0.2635438023545984,6,53,0.00011918951132300358,0.0010528406833531982,8.833333333333334,Predominantly Post-Transcriptional,24,621.5
4657,ENSG00000095015,MAP3K1,5,56815549,56896152,1,80603,181538259,0.31318935640998957,13,47,0.0001612843194422044,0.0005831048472141236,3.6153846153846154,Predominantly Post-Transcriptional,2,703.5
4658,ENSG00000119686,FLVCR2,14,75578620,75663214,1,84594,107043718,0.7064489015600149,6,12,7.092701610043265e-05,0.0001418540322008653,2.0,Predominantly Post-Transcriptional,13,36.0
4659,ENSG00000189060,H1-0,22,37805229,37807432,1,2203,50818468,0.7439486467793559,3,14,0.0013617793917385383,0.006354970494779845,4.666666666666667,Predominantly Post-Transcriptional,1,8204.5
4660,ENSG00000184949,FAM227A,22,38578118,38656629,-1,78511,50818468,0.7599082581552832,9,2,0.00011463361821910305,2.54741373820229e-05,0.2222222222222222,Predominantly Transcriptional,11,18.0
4661,ENSG00000014919,COX15,10,99710868,99732127,-1,21259,133797422,0.7453170323416246,2,7,9.407780234253727e-05,0.00032927230819888045,3.5,Predominantly Post-Transcriptional,3,821.0
4662,ENSG00000127955,GNAI1,7,79768028,80226181,1,458153,159345973,0.5020340520309227,31,50,6.766298594574302e-05,0.00010913384829958551,1.6129032258064515,Predominantly Post-Transcriptional,6,507.0
4663,ENSG00000152932,RAB3C,5,58582221,58859394,1,277173,181538259,0.3234624360917772,38,9,0.0001370984908342443,3.247069519758418e-05,0.23684210526315788,Predominantly Transcriptional,4,0.0
4664,ENSG00000165495,PKNOX2,11,125164687,125433389,1,268702,135086622,0.927545867569329,32,121,0.00011909103765509747,0.0004503129861333373,3.78125,Predominantly Post-Transcriptional,14,1.0
4665,ENSG00000142303,ADAMTS10,19,8580240,8610735,-1,30495,58617616,0.14663659299961979,8,3,0.00026233808821118215,9.837678307919331e-05,0.375,Predominantly Transcriptional,14,163.5
4666,ENSG00000227945,PTPRK-AS1,6,128027886,128085248,1,57362,170805979,0.74971946386022,7,1,0.00012203200725218786,1.7433143893169695e-05,0.14285714285714285,Predominantly Transcriptional,1,3.5
4667,ENSG00000052802,MSMO1,4,165327667,165343164,1,15497,190214555,0.8692048592180551,2,21,0.0001290572368845583,0.001355100987287862,10.5,Predominantly Post-Transcriptional,5,587.5
4668,ENSG00000172244,C5orf34,5,43486709,43515148,-1,28439,181538259,0.23962402602968666,4,5,0.00014065192165687963,0.00017581490207109953,1.25,Predominantly Post-Transcriptional,5,228.5
4669,ENSG00000259075,POC1B-GALNT4,12,89519408,89526262,-1,6854,133275309,0.6717135804952439,3,2,0.0004377006127808579,0.0002918004085205719,0.6666666666666666,Predominantly Transcriptional,2,2.0
4670,ENSG00000272086,GOLPH3-DT,5,32174471,32175272,1,801,181538259,0.17723465938934668,3,1,0.003745318352059925,0.0012484394506866417,0.3333333333333333,Predominantly Transcriptional,1,17.0
4671,ENSG00000151612,ZNF827,4,145757627,145938823,-1,181196,190214555,0.7667563872806684,15,2,8.278328439921411e-05,1.1037771253228548e-05,0.13333333333333333,Predominantly Transcriptional,10,391.5
4672,ENSG00000115761,NOL10,2,10570754,10689987,-1,119233,242193529,0.04389205006381488,6,1,5.0321639143525704e-05,8.386939857254283e-06,0.16666666666666666,Predominantly Transcriptional,5,1499.0
4673,ENSG00000178199,ZC3H12D,6,149446795,149485014,-1,38219,170805979,0.8750624853711941,5,1,0.0001308249823386274,2.6164996467725478e-05,0.2,Predominantly Transcriptional,5,1.0
4674,ENSG00000248673,LINC01331,5,74111690,74536976,-1,425286,181538259,0.40941415550316584,49,10,0.00011521658366369926,2.3513588502795764e-05,0.20408163265306123,Predominantly Transcriptional,1,0.0
4675,ENSG00000119685,TTLL5,14,75633625,75955079,1,321454,107043718,0.7080691274195091,27,110,8.399335519234478e-05,0.0003421951507836269,4.074074074074074,Predominantly Post-Transcriptional,22,805.0
4676,ENSG00000250432,FAM242C,12,54085132,54125992,-1,40860,133275309,0.40596838533685187,9,6,0.00022026431718061675,0.00014684287812041116,0.6666666666666666,Predominantly Transcriptional,4,2.5
4677,ENSG00000137831,UACA,15,70654554,70763558,-1,109004,101991189,0.6932859268853117,15,2,0.0001376096290044402,1.834795053392536e-05,0.13333333333333333,Predominantly Transcriptional,14,1240.0
4678,ENSG00000170571,EMB,5,50396192,50443248,-1,47056,181538259,0.2777360556267095,6,1,0.00012750765045902755,2.125127507650459e-05,0.16666666666666666,Predominantly Transcriptional,5,1207.5
4679,ENSG00000255234,CCDC90B-AS1,11,83286120,83423516,1,137396,135086622,0.617047171406803,7,6,5.0947625840635824e-05,4.3669393577687854e-05,0.8571428571428571,Predominantly Transcriptional,2,1.0
4680,ENSG00000111581,NUP107,12,68686951,68745809,1,58858,133275309,0.5155972288910619,2,59,3.398008766862619e-05,0.0010024125862244724,29.5,Predominantly Post-Transcriptional,13,1116.0
4681,ENSG00000149564,ESAM,11,124752583,124762290,-1,9707,135086622,0.9235365771452927,5,1,0.0005150922015040693,0.00010301844030081384,0.2,Predominantly Transcriptional,6,2.5
4682,ENSG00000002586,CD99,23,2691187,2741309,1,50122,156040895,0.01740728287927341,3,44,5.9853956346514504e-05,0.0008778580264155461,14.666666666666666,Predominantly Post-Transcriptional,12,554.5
4683,ENSG00000111816,FRK,6,115931149,116060891,-1,129742,170805979,0.6791098337371434,23,3,0.0001772748994157636,2.312281296727351e-05,0.13043478260869565,Predominantly Transcriptional,1,26.0
4684,ENSG00000074842,MYDGF,19,4641374,4670362,-1,28988,58617616,0.0794277952211499,4,5,0.00013798813302056022,0.0001724851662757003,1.25,Predominantly Post-Transcriptional,4,844.0
4685,ENSG00000099977,DDT,22,23971365,23979828,-1,8463,50818468,0.47178904527385596,5,4,0.0005908070424199456,0.0004726456339359565,0.8,Predominantly Transcriptional,7,403.5
4686,ENSG00000133884,DPF2,11,65333852,65354262,1,20410,135086622,0.4837196758092004,3,35,0.00014698677119059285,0.0017148456638902498,11.666666666666666,Predominantly Post-Transcriptional,12,680.0
4687,ENSG00000091651,ORC6,16,46689643,46698394,1,8751,90338345,0.5168792775648038,2,25,0.00022854530910753056,0.002856816363844132,12.5,Predominantly Post-Transcriptional,9,307.0
4688,ENSG00000236778,INTS6-AS1,13,51452364,51554678,1,102314,114364328,0.4503460292268757,11,9,0.00010751216842269874,8.796450143675353e-05,0.8181818181818182,Predominantly Transcriptional,27,5.5
4689,ENSG00000100034,PPM1F,22,21919425,21952848,-1,33423,50818468,0.4316567846948869,9,1,0.00026927564850552014,2.991951650061335e-05,0.1111111111111111,Predominantly Transcriptional,10,1012.5
4690,ENSG00000276043,UHRF1,19,4903080,4962154,1,59074,58617616,0.08414905512363383,8,67,0.00013542336730202795,0.0011341707011544842,8.375,Predominantly Post-Transcriptional,7,2250.5
4691,ENSG00000225546,LINC02476,7,119495024,119907397,-1,412373,159345973,0.7512032356161269,14,1,3.394984637694514e-05,2.4249890269246532e-06,0.07142857142857142,Predominantly Transcriptional,2,57.0
4692,ENSG00000128607,KLHDC10,7,130070534,130135705,1,65171,159345973,0.8164820048511675,9,49,0.0001380982338770312,0.000751868162219392,5.444444444444445,Predominantly Post-Transcriptional,4,369.5
4693,ENSG00000081087,OSTM1,6,108041409,108165854,-1,124445,170805979,0.6329030876606492,17,8,0.00013660653300654908,6.428542729719956e-05,0.47058823529411764,Predominantly Transcriptional,7,155.5
4694,ENSG00000170381,SEMA3E,7,83363238,83649139,-1,285901,159345973,0.5240558448251466,33,6,0.00011542457004347659,2.0986285462450287e-05,0.18181818181818182,Predominantly Transcriptional,4,996.0
4695,ENSG00000111886,GABRR2,6,89254464,89315299,-1,60835,170805979,0.5227269093431443,13,1,0.00021369277554039614,1.6437905810799704e-05,0.07692307692307693,Predominantly Transcriptional,3,1.5
4696,ENSG00000213949,ITGA1,5,52787916,52959209,1,171293,181538259,0.29125299973269,30,37,0.0001751385053679952,0.0002160041566205274,1.2333333333333334,Predominantly Post-Transcriptional,7,77.0
4697,ENSG00000186453,FAM228A,2,24175053,24200849,1,25796,242193529,0.09987034376958932,3,3,0.00011629710032563188,0.00011629710032563188,1.0,Neutral,4,0.0
4698,ENSG00000118702,GHRH,20,37251086,37261819,-1,10733,64444167,0.5781198552849632,2,4,0.0001863411907202087,0.0003726823814404174,2.0,Predominantly Post-Transcriptional,3,0.0
4699,ENSG00000224086,PPM1F-AS1,22,21938269,21977632,1,39363,50818468,0.4320860380915064,6,1,0.0001524274064476793,2.540456774127988e-05,0.16666666666666666,Predominantly Transcriptional,1,217.0
